app,review,rating,date,clean,processed,feature_request,complaint_type,sentiment_score,sentiment
Snapchat,Very Nice And Good App,5,2026-04-27 13:57:57,very nice and good app,nice good app,False,Other,0.74,Positive
Snapchat,good aap,5,2026-04-27 13:52:24,good aap,good aap,False,Other,0.7,Positive
Snapchat,yus,5,2026-04-27 13:47:02,yus,yus,False,Other,0.0,Neutral
Snapchat,Snapchat this is download app,5,2026-04-27 13:45:11,snapchat this is download app,snapchat download app,False,Other,0.0,Neutral
Snapchat,very good app,5,2026-04-27 13:43:18,very good app,good app,False,Other,0.9099999999999999,Positive
Snapchat,why are you trying to charge for memories????,1,2026-04-27 13:42:09,why are you trying to charge for memories,try charge memory,False,Other,0.0,Neutral
Snapchat,it very good for taking pictures,5,2026-04-27 13:32:17,it very good for taking pictures,good take picture,False,Other,0.9099999999999999,Positive
Snapchat,so better,4,2026-04-27 13:29:05,so better,well,False,Other,0.5,Positive
Snapchat,nice app🫶🏻,5,2026-04-27 13:28:40,nice app,nice app,False,Other,0.6,Positive
Snapchat,good,4,2026-04-27 13:26:01,good,good,False,Other,0.7,Positive
Snapchat,nice,5,2026-04-27 13:22:55,nice,nice,False,Other,0.6,Positive
Snapchat,always having trouble with this app,2,2026-04-27 13:21:47,always having trouble with this app,have trouble app,False,Other,-0.2,Negative
Snapchat,the best for hiding texts,5,2026-04-27 13:21:27,the best for hiding texts,good hiding text,False,Other,1.0,Positive
Snapchat,i can't accept friend request or send friend on snap what is going on,2,2026-04-27 13:19:41,i cant accept friend request or send friend on snap what is going on,not accept friend request send friend snap go,False,Other,0.0,Neutral
Snapchat,bad i got device ban for no reason,1,2026-04-27 13:14:17,bad i got device ban for no reason,bad get device ban reason,False,Other,-0.6999999999999998,Negative
Snapchat,iske ma kebar bar notification are hai band kar,1,2026-04-27 12:59:41,iske ma kebar bar notification are hai band kar,iske ma kebar bar notification hai band kar,False,Other,0.0,Neutral
Snapchat,Best app 👌,5,2026-04-27 12:54:54,best app ,good app,False,Other,1.0,Positive
Snapchat,Good👍🏽,5,2026-04-27 12:47:46,good,good,False,Other,0.7,Positive
Snapchat,best app,5,2026-04-27 12:44:18,best app,good app,False,Other,1.0,Positive
Snapchat,nice 👍 thank you sanp,5,2026-04-27 12:36:08,nice  thank you sanp,nice   thank sanp,False,Other,0.6,Positive
Snapchat,very nice,5,2026-04-27 12:30:57,very nice,nice,False,Other,0.78,Positive
Snapchat,great,5,2026-04-27 12:30:15,great,great,False,Other,0.8,Positive
Snapchat,some time hang but okay okay h bus,5,2026-04-27 12:26:05,some time hang but okay okay h bus,time hang okay okay h bus,False,Other,0.5,Positive
Snapchat,very nice app,5,2026-04-27 12:24:17,very nice app,nice app,False,Other,0.78,Positive
Snapchat,"For some reason, my account got locked up. I just go and try to text my mother. Boom! Account locked. What kind of app is this?",1,2026-04-27 12:05:03,for some reason my account got locked up i just go and try to text my mother boom account locked what kind of app is this,reason account get lock try text mother boom account lock kind app,False,Other,0.6,Positive
Snapchat,I have a problem with snapchat. no response to my reports. I'm still in trouble facing. nothing working couldn't send snap and open snap from friends.,1,2026-04-27 12:02:09,i have a problem with snapchat no response to my reports im still in trouble facing nothing working couldnt send snap and open snap from friends,problem snapchat response report m trouble face work not send snap open snap friend,False,Other,-0.1,Neutral
Snapchat,This app is very good 👍🏻,5,2026-04-27 11:43:15,this app is very good ,app good,False,Other,0.9099999999999999,Positive
Snapchat,very nice aap,5,2026-04-27 11:35:18,very nice aap,nice aap,False,Other,0.78,Positive
Snapchat,ts lags 💔,2,2026-04-27 11:34:08,ts lags ,ts lag,False,Performance,0.0,Neutral
Snapchat,I Will Try Used This Application,5,2026-04-27 11:30:56,i will try used this application,try application,False,Other,0.0,Neutral
Snapchat,amazing amazing 👏,5,2026-04-27 11:29:13,amazing amazing ,amazing amazing,False,Other,0.6000000000000001,Positive
Snapchat,for some reason my friends keep disappearing from my snap they haven't blocked me and they have added me back,3,2026-04-27 11:29:03,for some reason my friends keep disappearing from my snap they havent blocked me and they have added me back,reason friend disappear snap not block add,True,Other,0.0,Neutral
Snapchat,this app is so good I migth km$,5,2026-04-27 11:09:03,this app is so good i migth km,app good migth km,False,Other,0.7,Positive
Snapchat,nice,5,2026-04-27 11:00:12,nice,nice,False,Other,0.6,Positive
Snapchat,good 👍👍👍👍👍👍. 🙏😇,5,2026-04-27 10:58:59,good  ,good  ,False,Other,0.7,Positive
Snapchat,too much problem I have faced regarding on it very disopinted,2,2026-04-27 10:56:22,too much problem i have faced regarding on it very disopinted,problem face disopinte,False,Other,0.2,Positive
Snapchat,I can talk and face time my friends even if we have different phones and I can us amazing filters,5,2026-04-27 10:55:52,i can talk and face time my friends even if we have different phones and i can us amazing filters,talk face time friend different phone amazing filter,False,Other,0.30000000000000004,Positive
Snapchat,really annoying that this app is taking away thing we had already and putting a paywall behind it. of all the thing you take away is space from your memory. now I have too export all the videos out of the app so I can keep all my memories in had in the app. if not then I can't even use app unless I make room into the app. this app is ridiculous that it forcing you to pay for things. I understand if it new features but not the stuff we already have.,1,2026-04-27 10:53:02,really annoying that this app is taking away thing we had already and putting a paywall behind it of all the thing you take away is space from your memory now i have too export all the videos out of the app so i can keep all my memories in had in the app if not then i cant even use app unless i make room into the app this app is ridiculous that it forcing you to pay for things i understand if it new features but not the stuff we already have,annoying app take away thing put paywall thing away space memory export video app memory app not use app room app app ridiculous force pay thing understand new feature stuff,True,Other,-0.34924242424242424,Negative
Snapchat,nice 👍,4,2026-04-27 10:51:26,nice ,nice,False,Other,0.6,Positive
Snapchat,like it.,5,2026-04-27 10:39:45,like it,like,False,Other,0.0,Neutral
Snapchat,amazing app,5,2026-04-27 10:38:30,amazing app,amazing app,False,Other,0.6000000000000001,Positive
Snapchat,"Snapchat is the best app of photo taking I've ever seen. No ads to trouble you. You can post on Snapchat, watch videos and comment your opinions on peoples post. When you take a picture it gets saved on Snapchat then you can transfer it to your phone gallery.Choose Snapchat Choose quality.",5,2026-04-27 10:33:50,snapchat is the best app of photo taking ive ever seen no ads to trouble you you can post on snapchat watch videos and comment your opinions on peoples post when you take a picture it gets saved on snapchat then you can transfer it to your phone gallerychoose snapchat choose quality,snapchat good app photo take ve see ad trouble post snapchat watch video comment opinion people post picture get save snapchat transfer phone gallerychoose snapchat choose quality,False,Other,0.4,Positive
Snapchat,sanp chat not working I cannot login my id,1,2026-04-27 10:30:02,sanp chat not working i cannot login my id,sanp chat work login d,False,Network,0.0,Neutral
Snapchat,nice pic 😍,5,2026-04-27 10:15:07,nice pic ,nice pic,False,Other,0.6,Positive
Snapchat,why does it cost money to have memories? why should it cost money to have digital media of beautiful memories from over the course of 10 years. why should I have to pay actual money in order to remember my life? storage used to be free? what happened? also: INAPPROPRIATE ADS bro why is there straight up ads showing **** BRO WHAT,1,2026-04-27 10:14:28,why does it cost money to have memories why should it cost money to have digital media of beautiful memories from over the course of  years why should i have to pay actual money in order to remember my life storage used to be free what happened also inappropriate ads bro why is there straight up ads showing  bro what,cost money memory cost money digital medium beautiful memory course   year pay actual money order remember life storage free happen inappropriate ad bro straight ad show   bro,False,Other,0.29,Positive
Snapchat,good not very good,5,2026-04-27 10:02:35,good not very good,good good,False,Other,0.2153846153846154,Positive
Snapchat,is nep chat,3,2026-04-27 09:54:03,is nep chat,nep chat,False,Other,0.0,Neutral
Snapchat,always fvrt app and safe app and combine the family in Snapchat,5,2026-04-27 09:45:58,always fvrt app and safe app and combine the family in snapchat,fvrt app safe app combine family snapchat,False,Other,0.5,Positive
Snapchat,excellent,5,2026-04-27 09:45:12,excellent,excellent,False,Other,1.0,Positive
Snapchat,As usual kinda sucks,2,2026-04-27 09:20:31,as usual kinda sucks,usual kinda suck,False,Other,-0.275,Negative
Snapchat,Excellent app for photography,1,2026-04-27 09:17:31,excellent app for photography,excellent app photography,False,Other,1.0,Positive
Snapchat,my id got lock permanently,1,2026-04-27 09:16:32,my id got lock permanently,d get lock permanently,False,Other,0.0,Neutral
Snapchat,A classic social app but most of us have grown out of the Snapchat phase. Great memories though.,3,2026-04-27 09:15:16,a classic social app but most of us have grown out of the snapchat phase great memories though,classic social app grow snapchat phase great memory,False,Other,0.375,Positive
Snapchat,cannot delete my account for god knows what reason. it always stops me from doing so by saying there's a security issue.,1,2026-04-27 09:11:20,cannot delete my account for god knows what reason it always stops me from doing so by saying theres a security issue,delete account god know reason stop say s security issue,False,Other,0.0,Neutral
Snapchat,add ultra wide angle camera option for android same as ios,4,2026-04-27 09:10:24,add ultra wide angle camera option for android same as ios,add ultra wide angle camera option android io,True,Other,-0.05,Neutral
Snapchat,superstar nice Snapchat and love all this app all earth 🌎🌍 app download kar rahe hai bahut achcha hai yah hai so so beautiful app 💫💫💫💫💫💫💫💫💫💫💫❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,2026-04-27 09:08:40,superstar nice snapchat and love all this app all earth  app download kar rahe hai bahut achcha hai yah hai so so beautiful app ,superstar nice snapchat love app earth   app download kar rahe hai bahut achcha hai yah hai beautiful app,False,Other,0.65,Positive
Snapchat,Snapchat is the dumbest app,1,2026-04-27 09:02:28,snapchat is the dumbest app,snapchat dumb app,False,Other,0.0,Neutral
Snapchat,Snapchat is the best camera😩🪄,5,2026-04-27 09:01:50,snapchat is the best camera,snapchat good camera,False,Other,1.0,Positive
Snapchat,"this app is the best social media just like Facebook, tiktok, and Instagram.",5,2026-04-27 08:56:58,this app is the best social media just like facebook tiktok and instagram,app good social medium like facebook tiktok instagram,False,Other,0.5166666666666667,Positive
Snapchat,good app,4,2026-04-27 08:54:17,good app,good app,False,Other,0.7,Positive
Snapchat,"there's some technical issue I'm facing with the app, if I choose unread snaps the count is displaying wrong and even after reading all snaps, one snap is hiding and it's count is not showing",2,2026-04-27 08:54:07,theres some technical issue im facing with the app if i choose unread snaps the count is displaying wrong and even after reading all snaps one snap is hiding and its count is not showing,s technical issue m face app choose unread snap count display wrong read snap snap hide count show,False,Other,-0.13333333333333333,Negative
Snapchat,very good aap,5,2026-04-27 08:40:40,very good aap,good aap,False,Other,0.9099999999999999,Positive
Snapchat,network problem,5,2026-04-27 08:36:36,network problem,network problem,False,Network,0.0,Neutral
Snapchat,good,5,2026-04-27 08:29:03,good,good,False,Other,0.7,Positive
Snapchat,Amazing 😍 app💗💐😘,4,2026-04-27 08:24:46,amazing  app,amazing   app,False,Other,0.6000000000000001,Positive
Snapchat,this app is nice,5,2026-04-27 08:21:43,this app is nice,app nice,False,Other,0.6,Positive
Snapchat,I absolutely love this app,5,2026-04-27 08:13:26,i absolutely love this app,absolutely love app,False,Other,0.5,Positive
Snapchat,If I pay for Snapchat+ I should not have ads at all. You want me to pay $14.99/month for no ads?!?! Snapchat has gotten insanely greedy over the last few years and needs to remember its place and where it came from. Will be canceling my subscription.,1,2026-04-27 08:12:34,if i pay for snapchat i should not have ads at all you want me to pay month for no ads snapchat has gotten insanely greedy over the last few years and needs to remember its place and where it came from will be canceling my subscription,pay snapchat ad want pay month ad snapchat get insanely greedy year need remember place come cancel subscription,True,Other,-0.39999999999999997,Negative
Snapchat,super,5,2026-04-27 08:12:27,super,super,False,Other,0.3333333333333333,Positive
Snapchat,मुझे इस ऐप से इतनी नफरत हो चुकी है कारण बच्चे रात भर इसका दुरुपयोग कर रहे है हर ऐप का एक समय निर्धारित होना चाहिए उस पर यूजर कीस प्रकार का सनैप का विडिओ बना रहे है एक मां होने के नाते मुझे अपने बच्चे का भविष्य खतरे मे दीख रहा है मुझे बहुत खेद के साथ कहना पड रहा है इसपर अगर निगरानी नही की गई तो हमारी जनरेशन बर्बाद हो जाए गी मेरा निवेदन है इस ऐप पर समय निर्धारित करे रात बारह बजे के बाद बच्चे इस ऐप को न खोल पा ए और गलत कंटेंट पर सख्त कार्रवाई हो बच्चो के भविष्य को देखते हुए 😥😥😥🙏🙏🙏🙏,1,2026-04-27 08:06:05,                                                                                                              ,                                                                                                              ,False,Other,0.0,Neutral
Snapchat,no use,1,2026-04-27 08:01:11,no use,use,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-27 07:55:54,good,good,False,Other,0.7,Positive
Snapchat,"why this app give irrelevant notifications, I don't need your unsubscribed notifications, if this is not resolved, I promise, I will uninstall this app. and will.ask.my friend ls and family to uninstall.",1,2026-04-27 07:38:48,why this app give irrelevant notifications i dont need your unsubscribed notifications if this is not resolved i promise i will uninstall this app and willaskmy friend ls and family to uninstall,app irrelevant notification not need unsubscribed notification resolve promise uninstall app willaskmy friend ls family uninstall,True,Other,-0.5,Negative
Snapchat,this app is very useful but now I don't use it and it may happen in future I can use it,2,2026-04-27 07:36:24,this app is very useful but now i dont use it and it may happen in future i can use it,app useful not use happen future use,False,Other,0.195,Positive
Snapchat,"constant same bug on android, text keeps dissapearing to the bottom of the screen and i cant pull it back up because they got rid of the ability to make the filters go away. been going on for months with no fix and constant reports about it. also not paying for an app ive had for free, talk about a money grab",1,2026-04-27 07:24:52,constant same bug on android text keeps dissapearing to the bottom of the screen and i cant pull it back up because they got rid of the ability to make the filters go away been going on for months with no fix and constant reports about it also not paying for an app ive had for free talk about a money grab,constant bug android text keep dissapeare screen not pull get rid ability filter away go month fix constant report pay app ve free talk money grab,False,Bug,0.08,Neutral
Snapchat,Koi samjado ki karna hunda snapchat ch,5,2026-04-27 07:13:20,koi samjado ki karna hunda snapchat ch,koi samjado ki karna hunda snapchat ch,False,Other,0.0,Neutral
Snapchat,omg msgs were lagging like shi so freakin dissappointed in this... goshh everythings gone,1,2026-04-27 07:12:43,omg msgs were lagging like shi so freakin dissappointed in this goshh everythings gone,omg msgs lag like shi freakin dissappointe goshh everything go,False,Performance,0.0,Neutral
Snapchat,good app,5,2026-04-27 07:05:36,good app,good app,False,Other,0.7,Positive
Snapchat,Y'all trying to make storage a fee now...,1,2026-04-27 07:05:34,yall trying to make storage a fee now,you try storage fee,False,Other,0.0,Neutral
Snapchat,Highly recommend this app. Great to connect with friends and family members. Meet new people. Safe place to share things. Send silly post. Great features,5,2026-04-27 07:05:11,highly recommend this app great to connect with friends and family members meet new people safe place to share things send silly post great features,highly recommend app great connect friend family member meet new people safe place share thing send silly post great feature,True,Other,0.3160606060606061,Positive
Snapchat,I like it but don't use it too often.,3,2026-04-27 06:53:38,i like it but dont use it too often,like not use,False,Other,0.0,Neutral
Snapchat,Excellent App great job,5,2026-04-27 06:53:07,excellent app great job,excellent app great job,False,Other,0.9,Positive
Snapchat,"multiple accounts banned with years of sentimental memories, wouldn't recommend. I've been using this app for 12 years almost and have lost 3 accounts and personal know 5+ others who have also been device banned this needs fixed",1,2026-04-27 06:49:27,multiple accounts banned with years of sentimental memories wouldnt recommend ive been using this app for  years almost and have lost  accounts and personal know  others who have also been device banned this needs fixed,multiple account ban year sentimental memory not recommend ve app   year lose   account personal know   device ban need fix,True,Other,-0.0375,Neutral
Snapchat,Highly experience,2,2026-04-27 06:44:45,highly experience,highly experience,False,Other,0.16,Positive
Snapchat,it allows add a lot of people,5,2026-04-27 06:37:54,it allows add a lot of people,allow add lot people,True,Other,0.0,Neutral
Snapchat,"purchased snapchat+ on March 17th of 2026. snapchat tells me I still need to purchase, and referred me to Google play about the no service despite charge, Google referred me back to snapchat. I even tried just getting a refund, that's not qualified, so i cant.",1,2026-04-27 06:30:08,purchased snapchat on march th of  snapchat tells me i still need to purchase and referred me to google play about the no service despite charge google referred me back to snapchat i even tried just getting a refund thats not qualified so i cant,purchase snapchat march th   snapchat tell need purchase refer google play service despite charge google refer snapchat try get refund s qualified not,True,Other,0.0,Neutral
Snapchat,don't like this app,1,2026-04-27 06:29:37,dont like this app,not like app,False,Other,0.0,Neutral
Snapchat,why I can't see my friend bitmoji as a typing during chatting . can't see.plz solve. can't I get ring tone noice also .,1,2026-04-27 06:27:22,why i cant see my friend bitmoji as a typing during chatting  cant seeplz solve cant i get ring tone noice also ,not friend bitmoji typing chat   not seeplz solve not ring tone noice,False,Other,0.0,Neutral
Snapchat,it was so bad i hate it i hate i hate i hate snap its so boring it just sucks the life out of people. its not for socializing or smt its only being used so much bc people have big streaks that actually mean nothing. 💯💯💯,1,2026-04-27 06:18:01,it was so bad i hate it i hate i hate i hate snap its so boring it just sucks the life out of people its not for socializing or smt its only being used so much bc people have big streaks that actually mean nothing ,bad hate hate hate hate snap boring suck life people socialize smt bc people big streak actually mean,False,Other,-0.48295454545454536,Negative
Snapchat,nice,5,2026-04-27 06:11:15,nice,nice,False,Other,0.6,Positive
Snapchat,not even a 1 bro like my ex hacked in my account and got me banned for not reason now I can get back in!,1,2026-04-27 06:05:19,not even a  bro like my ex hacked in my account and got me banned for not reason now i can get back in,  bro like ex hack account get ban reason,False,Other,0.0,Neutral
Snapchat,very good 👍😊👍,3,2026-04-27 05:53:04,very good ,good,False,Other,0.9099999999999999,Positive
Snapchat,it wont load,3,2026-04-27 05:34:55,it wont load,will not load,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-27 05:13:01,good,good,False,Other,0.7,Positive
Snapchat,"Fun in all. I can call, text, etc. without minutes. WHY CAN'T I CHANGE MY BIRTHDAY!? I MESSED UP MY BIRTHDAY AND IT WON'T LET ME FIX IT.",2,2026-04-27 05:10:05,fun in all i can call text etc without minutes why cant i change my birthday i messed up my birthday and it wont let me fix it,fun text etc minute not change birthday mess birthday will not let fix,False,Other,0.3,Positive
Snapchat,they banned me for no reason the worse app ever,1,2026-04-27 05:05:36,they banned me for no reason the worse app ever,ban reason bad app,False,Other,-0.4,Negative
Snapchat,doesn't let me manage chats by tap holding a chat 50% Of the time,2,2026-04-27 05:04:04,doesnt let me manage chats by tap holding a chat  of the time,not let manage chat tap hold chat   time,False,Other,0.0,Neutral
Snapchat,like it so much 😄,5,2026-04-27 04:49:15,like it so much ,like,False,Other,0.2,Positive
Snapchat,nice & good app,5,2026-04-27 04:47:45,nice  good app,nice   good app,False,Other,0.6499999999999999,Positive
Snapchat,Just like it,5,2026-04-27 04:43:08,just like it,like,False,Other,0.0,Neutral
Snapchat,nice,3,2026-04-27 04:41:44,nice,nice,False,Other,0.6,Positive
Snapchat,really good app easy to be able to chat to friends and family and the locarion feature is also really helpful for parwnts to track while your still a cool person,4,2026-04-27 04:41:25,really good app easy to be able to chat to friends and family and the locarion feature is also really helpful for parwnts to track while your still a cool person,good app easy able chat friend family locarion feature helpful parwnt track cool person,True,Other,0.43666666666666665,Positive
Snapchat,snapchat has turned into a joke. Just curates to OnlyFans women. and you get banned for speaking your mind.,1,2026-04-27 04:25:55,snapchat has turned into a joke just curates to onlyfans women and you get banned for speaking your mind,snapchat turn joke curate onlyfan woman ban speak mind,False,Other,0.0,Neutral
Snapchat,Nice.,5,2026-04-27 04:19:35,nice,nice,False,Other,0.6,Positive
Snapchat,it is a good way to speak to your friends,5,2026-04-27 04:09:19,it is a good way to speak to your friends,good way speak friend,False,Other,0.7,Positive
Snapchat,"too much, just to get one message",1,2026-04-27 03:22:00,too much just to get one message,message,False,Other,0.2,Positive
Snapchat,best,5,2026-04-27 03:08:17,best,well,False,Other,1.0,Positive
Snapchat,Please get rid of that ridiculous white progress bar at the top of stories. It ruins the aesthetic of posts entirely. I had the old version of the app that didn't have this feature and accidentally updated it to the most recent version that has this annoying feature,2,2026-04-27 02:54:01,please get rid of that ridiculous white progress bar at the top of stories it ruins the aesthetic of posts entirely i had the old version of the app that didnt have this feature and accidentally updated it to the most recent version that has this annoying feature,rid ridiculous white progress bar story ruin aesthetic post entirely old version app not feature accidentally update recent version annoying feature,True,UI/UX,-0.020370370370370372,Neutral
Snapchat,Nice,5,2026-04-27 02:47:57,nice,nice,False,Other,0.6,Positive
Snapchat,Good 😊😊😊😊😊😊,1,2026-04-27 02:40:11,good ,good,False,Other,0.7,Positive
Snapchat,"my snap score is 600,000 today 26 April 1:00 AM my Snapchat chart section is buffering why my Id is @botar999 fix this issues please",1,2026-04-27 02:35:29,my snap score is  today  april  am my snapchat chart section is buffering why my id is botar fix this issues please,snap score   today   april   snapchat chart section buffer d botar fix issue,False,Other,0.0,Neutral
Snapchat,أنه تطبيق رائع جداا,5,2026-04-27 02:31:52,   ,   ,False,Other,0.0,Neutral
Snapchat,boring,3,2026-04-27 02:29:51,boring,bore,False,Other,-1.0,Negative
Snapchat,please unban my device💔💔i'm sorry for whatever i did,4,2026-04-27 02:20:33,please unban my deviceim sorry for whatever i did,unban deviceim sorry,False,Other,-0.5,Negative
Snapchat,"I never used to have problems with snapchat but whenever I'm typing to someone either in a group or privately the app will freeze for around 3-4 seconds, then take me to the homepage with my message not being saved. This does not happen on any other app and is very frequent when using snapchat. I have reinstalled the app but the issue persists.",1,2026-04-27 02:00:42,i never used to have problems with snapchat but whenever im typing to someone either in a group or privately the app will freeze for around  seconds then take me to the homepage with my message not being saved this does not happen on any other app and is very frequent when using snapchat i have reinstalled the app but the issue persists,problem snapchat m type group privately app freeze   second homepage message save happen app frequent snapchat reinstall app issue persist,False,Other,0.001666666666666668,Neutral
Snapchat,Snapchat is being wrost day by day not responding,1,2026-04-27 01:44:50,snapchat is being wrost day by day not responding,snapchat wrost day day respond,False,Other,0.0,Neutral
Snapchat,I used to love this app! After the update a couple days ago the app disappeared from my phone. Yet when I open the app store it says the app is already installed.,1,2026-04-27 01:44:19,i used to love this app after the update a couple days ago the app disappeared from my phone yet when i open the app store it says the app is already installed,love app update couple day ago app disappear phone open app store say app instal,True,Other,0.25,Positive
Snapchat,literally lame can't even upload my own photo from my gallery even if u can it showed I have none even tho I do and I tried to do it again only a few pops up really annoying fix this issue I want to be able to add my own profile picture I want to choose photos from my gallery,1,2026-04-27 01:33:10,literally lame cant even upload my own photo from my gallery even if u can it showed i have none even tho i do and i tried to do it again only a few pops up really annoying fix this issue i want to be able to add my own profile picture i want to choose photos from my gallery,literally lame not upload photo gallery u show tho try pop annoying fix issue want able add profile picture want choose photo gallery,True,Other,0.02857142857142855,Neutral
Snapchat,nice,5,2026-04-27 01:21:56,nice,nice,False,Other,0.6,Positive
Snapchat,you all when we want to it want to Uninstaller other games or apps,1,2026-04-27 01:18:31,you all when we want to it want to uninstaller other games or apps,want want uninstaller game app,False,Other,-0.125,Negative
Snapchat,Leggie the videos are not working properly,1,2026-04-27 01:15:24,leggie the videos are not working properly,leggie video work properly,False,Other,0.0,Neutral
Snapchat,if a good app,4,2026-04-27 01:14:34,if a good app,good app,False,Other,0.7,Positive
Snapchat,"Will you compete Instagram's upcoming application ""Instant""???",4,2026-04-27 01:13:12,will you compete instagrams upcoming application instant,compete instagram upcoming application instant,False,Other,0.0,Neutral
Snapchat,time vest application,1,2026-04-27 01:10:50,time vest application,time vest application,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-27 01:07:59,good,good,False,Other,0.7,Positive
Snapchat,GOOD ♡,5,2026-04-27 01:06:37,good ,good,False,Other,0.7,Positive
Snapchat,so lovely and good,5,2026-04-27 00:55:59,so lovely and good,lovely good,False,Other,0.6,Positive
Snapchat,very nice 🙂👍🏻 thanks 👍🏻,5,2026-04-27 00:50:56,very nice  thanks ,nice   thank,False,Other,0.49,Positive
Snapchat,please I don't know what I did to make me not having access to my Snapchat account,5,2026-04-27 00:48:24,please i dont know what i did to make me not having access to my snapchat account,not know have access snapchat account,False,Other,0.0,Neutral
Snapchat,good app,5,2026-04-27 00:45:27,good app,good app,False,Other,0.7,Positive
Snapchat,i love it,5,2026-04-27 00:21:19,i love it,love,False,Other,0.5,Positive
Snapchat,good,5,2026-04-27 00:20:59,good,good,False,Other,0.7,Positive
Snapchat,there is no selfie setting for Android 👎,1,2026-04-27 00:20:46,there is no selfie setting for android ,selfie set android,False,Other,0.0,Neutral
Snapchat,nice one,5,2026-04-27 00:16:01,nice one,nice,False,Other,0.6,Positive
Snapchat,Very nice,5,2026-04-27 00:15:42,very nice,nice,False,Other,0.78,Positive
Snapchat,always hanging while I open the app,2,2026-04-27 00:13:13,always hanging while i open the app,hang open app,False,Other,0.0,Neutral
Snapchat,Great app but the ads suck.,4,2026-04-27 00:12:07,great app but the ads suck,great app ad suck,False,Other,0.8,Positive
Snapchat,great 👍.,5,2026-04-27 00:05:52,great ,great,False,Other,0.8,Positive
Snapchat,best app ever 😁😁 😁,5,2026-04-27 00:00:30,best app ever  ,good app  ,False,Other,1.0,Positive
Snapchat,it is very good,5,2026-04-26 23:59:40,it is very good,good,False,Other,0.9099999999999999,Positive
Snapchat,I was banned because someone hacked my phone.,1,2026-04-26 23:59:38,i was banned because someone hacked my phone,ban hack phone,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-26 23:56:46,good,good,False,Other,0.7,Positive
Snapchat,good,5,2026-04-26 23:54:20,good,good,False,Other,0.7,Positive
Snapchat,can't even comment on videos if it has one bad thing in it well hell it does it even if you don't I thought this app was for 13 and up not 11 and younger shittiest app ever,1,2026-04-26 23:52:09,cant even comment on videos if it has one bad thing in it well hell it does it even if you dont i thought this app was for  and up not  and younger shittiest app ever,not comment video bad thing hell not think app     young shitti app,False,Other,-0.3499999999999999,Negative
Snapchat,I like talking to my r friends,5,2026-04-26 23:45:00,i like talking to my r friends,like talk r friend,False,Other,0.0,Neutral
Snapchat,And add also some filter,5,2026-04-26 23:44:23,and add also some filter,add filter,True,Other,0.0,Neutral
Snapchat,good,5,2026-04-26 23:30:36,good,good,False,Other,0.7,Positive
Snapchat,nice appl,5,2026-04-26 23:29:14,nice appl,nice appl,False,Other,0.6,Positive
Snapchat,i love it it's nice but there's a catch I don't like the friends,5,2026-04-26 23:29:09,i love it its nice but theres a catch i dont like the friends,love nice s catch not like friend,False,Other,0.55,Positive
Snapchat,app is good but the daters and bugs? please fix quickly!!,3,2026-04-26 23:28:55,app is good but the daters and bugs please fix quickly,app good dater bug fix quickly,False,Bug,0.5166666666666666,Positive
Snapchat,good luck,5,2026-04-26 23:27:33,good luck,good luck,False,Other,0.7,Positive
Snapchat,really liked the app nice chating and smoth messaging also it can let you know if your friend is active or online,5,2026-04-26 23:24:16,really liked the app nice chating and smoth messaging also it can let you know if your friend is active or online,like app nice chat smoth messaging let know friend active online,False,Other,0.35555555555555557,Positive
Snapchat,so warry nice,5,2026-04-26 23:21:37,so warry nice,warry nice,False,Other,0.6,Positive
Snapchat,من دانلود کردم ولی کمره های اش درست نمیاید,5,2026-04-26 23:15:01,        ,        ,False,Other,0.0,Neutral
Snapchat,this app is don't work in my device so please grant me for using this app right now please fix this problem,1,2026-04-26 23:14:45,this app is dont work in my device so please grant me for using this app right now please fix this problem,app not work device grant app right fix problem,False,Other,0.2857142857142857,Positive
Snapchat,love it,5,2026-04-26 23:10:16,love it,love,False,Other,0.5,Positive
Snapchat,app open problem,1,2026-04-26 23:09:47,app open problem,app open problem,False,Other,0.0,Neutral
Snapchat,it's okay but this app show some people's location some not why,4,2026-04-26 23:07:09,its okay but this app show some peoples location some not why,okay app people location,False,Other,0.5,Positive
